UF,COD. UF,COD. MUNIC,NOME DO MUNICÍPIO,POPULAÇÃO ESTIMADA
PR,41.0,25308.0,São Jorge do Ivaí,5193.0
PR,41.0,25357.0,São Jorge do Patrocínio,6659.0
PR,41.0,25407.0,São José da Boa Vista,6060.0
PR,41.0,25456.0,São José das Palmeiras,4030.0
PR,41.0,25506.0,São José dos Pinhais,345644.0
PR,41.0,25555.0,São Manoel do Paraná,2173.0
PR,41.0,25605.0,São Mateus do Sul,43413.0
PR,41.0,25704.0,São Miguel do Iguaçu,30198.0
PR,41.0,25753.0,São Pedro do Iguaçu,5769.0
PR,41.0,25803.0,São Pedro do Ivaí,8611.0
PR,41.0,25902.0,São Pedro do Paraná,2722.0
PR,41.0,26009.0,São Sebastião da Amoreira,8100.0
PR,41.0,26108.0,São Tomé,5290.0
PR,41.0,26207.0,Sapopema,6784.0
PR,41.0,26256.0,Sarandi,125785.0
PR,41.0,26272.0,Saudade do Iguaçu,6342.0
PR,41.0,26306.0,Sengés,17344.0
PR,41.0,26355.0,Serranópolis do Iguaçu,5138.0
PR,41.0,26405.0,Sertaneja,5667.0
PR,41.0,26504.0,Sertanópolis,16183.0
PR,41.0,26603.0,Siqueira Campos,23712.0
PR,41.0,26652.0,Sulina,3495.0
PR,41.0,26678.0,Tamarana,10645.0
PR,41.0,26702.0,Tamboara,4979.0
PR,41.0,26801.0,Tapejara,16255.0
PR,41.0,26900.0,Tapira,5813.0
PR,41.0,27007.0,Teixeira Soares,9581.0
PR,41.0,27106.0,Telêmaco Borba,77182.0
PR,41.0,27205.0,Terra Boa,18048.0
PR,41.0,27304.0,Terra Rica,14989.0
PR,41.0,27403.0,Terra Roxa,18548.0
PR,41.0,27502.0,Tibagi,20304.0
PR,41.0,27601.0,Tijucas do Sul,18279.0
PR,41.0,27700.0,Toledo,158620.0
PR,41.0,27809.0,Tomazina,8495.0
PR,41.0,27858.0,Três Barras do Paraná,11197.0
PR,41.0,27882.0,Tunas do Paraná,6302.0
PR,41.0,27908.0,Tuneiras do Oeste,8095.0
PR,41.0,27957.0,Tupãssi,8204.0
PR,41.0,27965.0,Turvo,14443.0
PR,41.0,28005.0,Ubiratã,25517.0
PR,41.0,28104.0,Umuarama,121972.0
PR,41.0,28203.0,União da Vitória,56397.0
PR,41.0,28302.0,Uniflor,2121.0
PR,41.0,28401.0,Uraí,10407.0
PR,41.0,28500.0,Wenceslau Braz,19430.0
PR,41.0,28534.0,Ventania,9779.0
PR,41.0,28559.0,Vera Cruz do Oeste,8227.0
PR,41.0,28609.0,Verê,8051.0
PR,41.0,28625.0,Alto Paraíso,3077.0
PR,41.0,28633.0,Doutor Ulysses,5773.0
PR,41.0,28658.0,Virmond,3842.0
PR,41.0,28708.0,Vitorino,10280.0
PR,41.0,28807.0,Xambrê,5851.0
SC,42.0,51.0,Abdon Batista,2633.0
SC,42.0,101.0,Abelardo Luz,17736.0
SC,42.0,200.0,Agrolândia,11491.0
SC,42.0,309.0,Agronômica,6394.0
SC,42.0,408.0,Água Doce,6625.0
SC,42.0,507.0,Águas de Chapecó,6128.0
SC,42.0,556.0,Águas Frias,2963.0
SC,42.0,606.0,Águas Mornas,7082.0
SC,42.0,705.0,Alfredo Wagner,10862.0
SC,42.0,754.0,Alto Bela Vista,1860.0
SC,42.0,804.0,Anchieta,5984.0
SC,42.0,903.0,Angelina,5472.0
SC,42.0,1000.0,Anita Garibaldi,8367.0
SC,42.0,1109.0,Anitápolis,3726.0
SC,42.0,1208.0,Antônio Carlos,12118.0
SC,42.0,1257.0,Apiúna,10020.0
SC,42.0,1273.0,Arabutã,4487.0
SC,42.0,1307.0,Araquari,50178.0
SC,42.0,1406.0,Araranguá,75597.0
SC,42.0,1505.0,Armazém,9188.0
SC,42.0,1604.0,Arroio Trinta,3628.0
SC,42.0,1653.0,Arvoredo,2600.0
SC,42.0,1703.0,Ascurra,8635.0
SC,42.0,1802.0,Atalanta,3270.0
SC,42.0,1901.0,Aurora,7127.0
SC,42.0,1950.0,Balneário Arroio do Silva,17215.0
SC,42.0,2008.0,Balneário Camboriú,148758.0
SC,42.0,2057.0,Balneário Barra do Sul,16360.0
SC,42.0,2073.0,Balneário Gaivota,17306.0
SC,42.0,2081.0,Bandeirante,3243.0
SC,42.0,2099.0,Barra Bonita,1662.0
SC,42.0,2107.0,Barra Velha,50730.0
SC,42.0,2131.0,Bela Vista do Toldo,5950.0
SC,42.0,2156.0,Belmonte,2709.0
SC,42.0,2206.0,Benedito Novo,10738.0
SC,42.0,2305.0,Biguaçu,82028.0
SC,42.0,2404.0,Blumenau,380597.0
SC,42.0,2438.0,Bocaina do Sul,3618.0
SC,42.0,2453.0,Bombinhas,27732.0
SC,42.0,2503.0,Bom Jardim da Serra,4028.0
SC,42.0,2537.0,Bom Jesus,2872.0
SC,42.0,2578.0,Bom Jesus do Oeste,2234.0
SC,42.0,2602.0,Bom Retiro,8468.0
SC,42.0,2701.0,Botuverá,5623.0
SC,42.0,2800.0,Braço do Norte,35534.0
SC,42.0,2859.0,Braço do Trombudo,4203.0
SC,42.0,2875.0,Brunópolis,2466.0
SC,42.0,2909.0,Brusque,151949.0
SC,42.0,3006.0,Caçador,75998.0
SC,42.0,3105.0,Caibi,6431.0
SC,42.0,3154.0,Calmon,3513.0
SC,42.0,3204.0,Camboriú,113525.0
SC,42.0,3253.0,Capão Alto,2647.0
SC,42.0,3303.0,Campo Alegre,12815.0
SC,42.0,3402.0,Campo Belo do Sul,7342.0
SC,42.0,3501.0,Campo Erê,9838.0
SC,42.0,3600.0,Campos Novos,38656.0
SC,42.0,3709.0,Canelinha,13413.0
SC,42.0,3808.0,Canoinhas,56721.0
SC,42.0,3907.0,Capinzal,24176.0
SC,42.0,3956.0,Capivari de Baixo,24799.0
SC,42.0,4004.0,Catanduvas,10938.0
SC,42.0,4103.0,Caxambu do Sul,4732.0
SC,42.0,4152.0,Celso Ramos,2860.0
SC,42.0,4178.0,Cerro Negro,3326.0
SC,42.0,4194.0,Chapadão do Lageado,3036.0
SC,42.0,4202.0,Chapecó,275959.0
SC,42.0,4251.0,Cocal do Sul,17912.0
SC,42.0,4301.0,Concórdia,85982.0
SC,42.0,4350.0,Cordilheira Alta,5099.0
SC,42.0,4400.0,Coronel Freitas,10583.0
SC,42.0,4459.0,Coronel Martins,2028.0
SC,42.0,4509.0,Corupá,15781.0
SC,42.0,4558.0,Correia Pinto,16163.0
SC,42.0,4608.0,Criciúma,225281.0
SC,42.0,4707.0,Cunha Porã,11208.0
SC,42.0,4756.0,Cunhataí,2018.0
SC,42.0,4806.0,Curitibanos,41512.0
SC,42.0,4905.0,Descanso,8660.0
SC,42.0,5001.0,Dionísio Cerqueira,15294.0
SC,42.0,5100.0,Dona Emma,4388.0
SC,42.0,5159.0,Doutor Pedrinho,3719.0
SC,42.0,5175.0,Entre Rios,3525.0
SC,42.0,5191.0,Ermo,2349.0
SC,42.0,5209.0,Erval Velho,5081.0
SC,42.0,5308.0,Faxinal dos Guedes,11486.0
SC,42.0,5357.0,Flor do Sertão,1850.0
SC,42.0,5407.0,Florianópolis,576361.0
SC,42.0,5431.0,Formosa do Sul,2743.0
SC,42.0,5456.0,Forquilhinha,33929.0
SC,42.0,5506.0,Fraiburgo,34148.0
SC,42.0,5555.0,Frei Rogério,2442.0
SC,42.0,5605.0,Galvão,3200.0
SC,42.0,5704.0,Garopaba,32962.0
SC,42.0,5803.0,Garuva,19554.0
SC,42.0,5902.0,Gaspar,76982.0
SC,42.0,6009.0,Governador Celso Ramos,17920.0
SC,42.0,6108.0,Grão-Pará,6397.0
SC,42.0,6207.0,Gravatal,12989.0
SC,42.0,6306.0,Guabiruba,26082.0
SC,42.0,6405.0,Guaraciaba,11040.0
SC,42.0,6504.0,Guaramirim,49941.0
SC,42.0,6603.0,Guarujá do Sul,4899.0
SC,42.0,6652.0,Guatambú,9267.0
SC,42.0,6702.0,Herval d'Oeste,22173.0
SC,42.0,6751.0,Ibiam,2055.0
SC,42.0,6801.0,Ibicaré,3304.0
SC,42.0,6900.0,Ibirama,20663.0
SC,42.0,7007.0,Içara,62455.0
SC,42.0,7106.0,Ilhota,18197.0
SC,42.0,7205.0,Imaruí,12127.0
SC,42.0,7304.0,Imbituba,56107.0
SC,42.0,7403.0,Imbuia,6139.0
SC,42.0,7502.0,Indaial,76333.0
SC,42.0,7577.0,Iomerê,2953.0
SC,42.0,7601.0,Ipira,4635.0
SC,42.0,7650.0,Iporã do Oeste,9672.0
SC,42.0,7684.0,Ipuaçu,8046.0
SC,42.0,7700.0,Ipumirim,8065.0
SC,42.0,7759.0,Iraceminha,4005.0
SC,42.0,7809.0,Irani,10497.0
SC,42.0,7858.0,Irati,2100.0
SC,42.0,7908.0,Irineópolis,10437.0
SC,42.0,8005.0,Itá,7310.0
SC,42.0,8104.0,Itaiópolis,22741.0
SC,42.0,8203.0,Itajaí,287289.0
SC,42.0,8302.0,Itapema,83330.0
SC,42.0,8401.0,Itapiranga,17149.0
SC,42.0,8450.0,Itapoá,34546.0
SC,42.0,8500.0,Ituporanga,28042.0
SC,42.0,8609.0,Jaborá,4435.0
SC,42.0,8708.0,Jacinto Machado,10813.0
SC,42.0,8807.0,Jaguaruna,21284.0
SC,42.0,8906.0,Jaraguá do Sul,195753.0
SC,42.0,8955.0,Jardinópolis,1808.0
SC,42.0,9003.0,Joaçaba,31509.0
SC,42.0,9102.0,Joinville,654888.0
SC,42.0,9151.0,José Boiteux,6307.0
SC,42.0,9177.0,Jupiá,2675.0
SC,42.0,9201.0,Lacerdópolis,2296.0
SC,42.0,9300.0,Lages,171609.0
SC,42.0,9409.0,Laguna,43992.0
SC,42.0,9458.0,Lajeado Grande,1771.0
SC,42.0,9508.0,Laurentino,8427.0
SC,42.0,9607.0,Lauro Müller,14622.0
SC,42.0,9706.0,Lebon Régis,11605.0
SC,42.0,9805.0,Leoberto Leal,3381.0
SC,42.0,9854.0,Lindóia do Sul,4611.0
SC,42.0,9904.0,Lontras,13586.0
SC,42.0,10001.0,Luiz Alves,12126.0
SC,42.0,10035.0,Luzerna,5931.0
SC,42.0,10050.0,Macieira,1800.0
SC,42.0,10100.0,Mafra,57023.0
SC,42.0,10209.0,Major Gercino,3258.0
SC,42.0,10308.0,Major Vieira,7545.0
SC,42.0,10407.0,Maracajá,8213.0
SC,42.0,10506.0,Maravilha,30155.0
SC,42.0,10555.0,Marema,2219.0
SC,42.0,10605.0,Massaranduba,17897.0
SC,42.0,10704.0,Matos Costa,2795.0
SC,42.0,10803.0,Meleiro,7127.0
SC,42.0,10852.0,Mirim Doce,2554.0
SC,42.0,10902.0,Modelo,4156.0
SC,42.0,11009.0,Mondaí,10216.0
SC,42.0,11058.0,Monte Carlo,9235.0
SC,42.0,11108.0,Monte Castelo,7787.0
SC,42.0,11207.0,Morro da Fumaça,19265.0
SC,42.0,11256.0,Morro Grande,3085.0
SC,42.0,11306.0,Navegantes,93619.0
SC,42.0,11405.0,Nova Erechim,5408.0
SC,42.0,11454.0,Nova Itaberaba,4648.0
SC,42.0,11504.0,Nova Trento,14252.0
SC,42.0,11603.0,Nova Veneza,13968.0
SC,42.0,11652.0,Novo Horizonte,2670.0
SC,42.0,11702.0,Orleans,24474.0
SC,42.0,11751.0,Otacílio Costa,17780.0
SC,42.0,11801.0,Ouro,7091.0
SC,42.0,11850.0,Ouro Verde,2203.0
SC,42.0,11876.0,Paial,1992.0
SC,42.0,11892.0,Painel,2228.0
SC,42.0,11900.0,Palhoça,245477.0
SC,42.0,12007.0,Palma Sola,7709.0
SC,42.0,12056.0,Palmeira,2640.0
SC,42.0,12106.0,Palmitos,15812.0
SC,42.0,12205.0,Papanduva,19667.0
SC,42.0,12239.0,Paraíso,4376.0
SC,42.0,12254.0,Passo de Torres,14284.0
SC,42.0,12270.0,Passos Maia,4032.0
SC,42.0,12304.0,Paulo Lopes,9661.0
SC,42.0,12403.0,Pedras Grandes,4343.0
SC,42.0,12502.0,Penha,36124.0
SC,42.0,12601.0,Peritiba,3039.0
SC,42.0,12650.0,Pescaria Brava,10531.0
SC,42.0,12700.0,Petrolândia,6942.0
SC,42.0,12809.0,Balneário Piçarras,29725.0
SC,42.0,12908.0,Pinhalzinho,23379.0
SC,42.0,13005.0,Pinheiro Preto,3598.0
SC,42.0,13104.0,Piratuba,6053.0
SC,42.0,13153.0,Planalto Alegre,3053.0
SC,42.0,13203.0,Pomerode,36392.0
SC,42.0,13302.0,Ponte Alta,4430.0
SC,42.0,13351.0,Ponte Alta do Norte,3249.0
SC,42.0,13401.0,Ponte Serrada,10764.0
SC,42.0,13500.0,Porto Belo,30590.0
SC,42.0,13609.0,Porto União,33727.0
SC,42.0,13708.0,Pouso Redondo,17836.0
SC,42.0,13807.0,Praia Grande,8602.0
SC,42.0,13906.0,Presidente Castello Branco,1711.0
SC,42.0,14003.0,Presidente Getúlio,21293.0
SC,42.0,14102.0,Presidente Nereu,2345.0
SC,42.0,14151.0,Princesa,3054.0
SC,42.0,14201.0,Quilombo,11359.0
SC,42.0,14300.0,Rancho Queimado,3435.0
SC,42.0,14409.0,Rio das Antas,6386.0
SC,42.0,14508.0,Rio do Campo,6613.0
SC,42.0,14607.0,Rio do Oeste,8008.0
SC,42.0,14706.0,Rio dos Cedros,11163.0
SC,42.0,14805.0,Rio do Sul,76390.0
SC,42.0,14904.0,Rio Fortuna,5006.0
SC,42.0,15000.0,Rio Negrinho,40168.0
SC,42.0,15059.0,Rio Rufino,2432.0
SC,42.0,15075.0,Riqueza,4835.0
SC,42.0,15109.0,Rodeio,13321.0
SC,42.0,15208.0,Romelândia,4757.0
SC,42.0,15307.0,Salete,7643.0
SC,42.0,15356.0,Saltinho,3633.0
SC,42.0,15406.0,Salto Veloso,4486.0
SC,42.0,15455.0,Sangão,13567.0
SC,42.0,15505.0,Santa Cecília,15764.0
SC,42.0,15554.0,Santa Helena,2473.0
SC,42.0,15604.0,Santa Rosa de Lima,2128.0
SC,42.0,15653.0,Santa Rosa do Sul,10288.0
SC,42.0,15679.0,Santa Terezinha,8077.0
SC,42.0,15687.0,Santa Terezinha do Progresso,2562.0
SC,42.0,15695.0,Santiago do Sul,1714.0
SC,42.0,15703.0,Santo Amaro da Imperatriz,29392.0
SC,42.0,15752.0,São Bernardino,2719.0
SC,42.0,15802.0,São Bento do Sul,86851.0
SC,42.0,15901.0,São Bonifácio,2986.0
SC,42.0,16008.0,São Carlos,10460.0
SC,42.0,16057.0,São Cristóvão do Sul,6389.0
SC,42.0,16107.0,São Domingos,9356.0
SC,42.0,16206.0,São Francisco do Sul,55784.0
SC,42.0,16255.0,São João do Oeste,6446.0
SC,42.0,16305.0,São João Batista,34733.0
SC,42.0,16354.0,São João do Itaperiú,4732.0
SC,42.0,16404.0,São João do Sul,9126.0
SC,42.0,16503.0,São Joaquim,26852.0
SC,42.0,16602.0,São José,289949.0
SC,42.0,16701.0,São José do Cedro,14491.0
SC,42.0,16800.0,São José do Cerrito,8755.0
SC,42.0,16909.0,São Lourenço do Oeste,25770.0
SC,42.0,17006.0,São Ludgero,14211.0
SC,42.0,17105.0,São Martinho,3501.0
SC,42.0,17154.0,São Miguel da Boa Vista,1788.0
SC,42.0,17204.0,São Miguel do Oeste,46969.0
SC,42.0,17253.0,São Pedro de Alcântara,6076.0
SC,42.0,17303.0,Saudades,10680.0
SC,42.0,17402.0,Schroeder,21273.0
SC,42.0,17501.0,Seara,19241.0
SC,42.0,17550.0,Serra Alta,3367.0
SC,42.0,17600.0,Siderópolis,14087.0
SC,42.0,17709.0,Sombrio,31397.0
SC,42.0,17758.0,Sul Brasil,2894.0
SC,42.0,17808.0,Taió,18808.0
SC,42.0,17907.0,Tangará,8189.0
SC,42.0,17956.0,Tigrinhos,2480.0
SC,42.0,18004.0,Tijucas,56674.0
SC,42.0,18103.0,Timbé do Sul,5495.0
SC,42.0,18202.0,Timbó,48903.0
SC,42.0,18251.0,Timbó Grande,7503.0
SC,42.0,18301.0,Três Barras,20373.0
SC,42.0,18350.0,Treviso,3895.0
SC,42.0,18400.0,Treze de Maio,7585.0
SC,42.0,18509.0,Treze Tílias,9308.0
SC,42.0,18608.0,Trombudo Central,7532.0
SC,42.0,18707.0,Tubarão,115495.0
SC,42.0,18756.0,Tunápolis,5054.0
SC,42.0,18806.0,Turvo,13492.0
SC,42.0,18855.0,União do Oeste,2801.0
SC,42.0,18905.0,Urubici,11048.0
SC,42.0,18954.0,Urupema,2735.0
SC,42.0,19002.0,Urussanga,21395.0
SC,42.0,19101.0,Vargeão,3716.0
SC,42.0,19150.0,Vargem,2632.0
SC,42.0,19176.0,Vargem Bonita,4615.0
SC,42.0,19200.0,Vidal Ramos,6275.0
SC,42.0,19309.0,Videira,58299.0
SC,42.0,19358.0,Vitor Meireles,5492.0
SC,42.0,19408.0,Witmarsum,4451.0
SC,42.0,19507.0,Xanxerê,54194.0
SC,42.0,19606.0,Xavantina,3627.0
SC,42.0,19705.0,Xaxim,33902.0
SC,42.0,19853.0,Zortéa,4170.0
SC,42.0,20000.0,Balneário Rincão,17226.0
RS,43.0,34.0,Aceguá,4253.0
RS,43.0,59.0,Água Santa,4000.0
RS,43.0,109.0,Agudo,16346.0
RS,43.0,208.0,Ajuricaba,6848.0
RS,43.0,307.0,Alecrim,6228.0
RS,43.0,406.0,Alegrete,74329.0
RS,43.0,455.0,Alegria,3711.0
RS,43.0,471.0,Almirante Tamandaré do Sul,2008.0
RS,43.0,505.0,Alpestre,7243.0
RS,43.0,554.0,Alto Alegre,1837.0
RS,43.0,570.0,Alto Feliz,3143.0
RS,43.0,604.0,Alvorada,194116.0
RS,43.0,638.0,Amaral Ferrador,5394.0
RS,43.0,646.0,Ametista do Sul,7822.0
RS,43.0,661.0,André da Rocha,1157.0
RS,43.0,703.0,Anta Gorda,6080.0
RS,43.0,802.0,Antônio Prado,13328.0
RS,43.0,851.0,Arambaré,4211.0
RS,43.0,877.0,Araricá,8794.0
RS,43.0,901.0,Aratiba,6618.0
RS,43.0,1008.0,Arroio do Meio,22490.0
RS,43.0,1057.0,Arroio do Sal,11384.0
RS,43.0,1073.0,Arroio do Padre,2651.0
RS,43.0,1107.0,Arroio dos Ratos,14923.0
RS,43.0,1206.0,Arroio do Tigre,12296.0
RS,43.0,1305.0,Arroio Grande,17887.0
RS,43.0,1404.0,Arvorezinha,10545.0
RS,43.0,1503.0,Augusto Pestana,7302.0
RS,43.0,1552.0,Áurea,3460.0
RS,43.0,1602.0,Bagé,121900.0
RS,43.0,1636.0,Balneário Pinhal,15371.0
RS,43.0,1651.0,Barão,6489.0
RS,43.0,1701.0,Barão de Cotegipe,7313.0
RS,43.0,1750.0,Barão do Triunfo,5983.0
RS,43.0,1800.0,Barracão,4920.0
RS,43.0,1859.0,Barra do Guarita,3230.0
RS,43.0,1875.0,Barra do Quaraí,4337.0
RS,43.0,1909.0,Barra do Ribeiro,12475.0
RS,43.0,1925.0,Barra do Rio Azul,1724.0
RS,43.0,1958.0,Barra Funda,2555.0
RS,43.0,2006.0,Barros Cassal,9442.0
RS,43.0,2055.0,Benjamin Constant do Sul,2120.0
RS,43.0,2105.0,Bento Gonçalves,127775.0
RS,43.0,2154.0,Boa Vista das Missões,1969.0
RS,43.0,2204.0,Boa Vista do Buricá,7125.0
RS,43.0,2220.0,Boa Vista do Cadeado,2271.0
RS,43.0,2238.0,Boa Vista do Incra,2315.0
RS,43.0,2253.0,Boa Vista do Sul,2815.0
RS,43.0,2303.0,Bom Jesus,11431.0
RS,43.0,2352.0,Bom Princípio,13650.0
RS,43.0,2378.0,Bom Progresso,2134.0
RS,43.0,2402.0,Bom Retiro do Sul,12578.0
RS,43.0,2451.0,Boqueirão do Leão,6215.0
RS,43.0,2501.0,Bossoroca,5988.0
RS,43.0,2584.0,Bozano,2195.0
RS,43.0,2600.0,Braga,3326.0
RS,43.0,2659.0,Brochier,5079.0
RS,43.0,2709.0,Butiá,19433.0
RS,43.0,2808.0,Caçapava do Sul,33508.0
RS,43.0,2907.0,Cacequi,11324.0
RS,43.0,3004.0,Cachoeira do Sul,82250.0
RS,43.0,3103.0,Cachoeirinha,141303.0
RS,43.0,3202.0,Cacique Doble,4694.0
RS,43.0,3301.0,Caibaté,4797.0
RS,43.0,3400.0,Caiçara,4933.0
RS,43.0,3509.0,Camaquã,63959.0
RS,43.0,3558.0,Camargo,3056.0
RS,43.0,3608.0,Cambará do Sul,6492.0
RS,43.0,3673.0,Campestre da Serra,3311.0
RS,43.0,3707.0,Campina das Missões,6001.0
RS,43.0,3806.0,Campinas do Sul,5390.0
RS,43.0,3905.0,Campo Bom,64704.0
RS,43.0,4002.0,Campo Novo,5068.0
RS,43.0,4101.0,Campos Borges,3693.0
RS,43.0,4200.0,Candelária,29783.0
RS,43.0,4309.0,Cândido Godói,6421.0
RS,43.0,4358.0,Candiota,10992.0
RS,43.0,4408.0,Canela,50613.0
RS,43.0,4507.0,Canguçu,50998.0
RS,43.0,4606.0,Canoas,359554.0
RS,43.0,4614.0,Canudos do Vale,1687.0
RS,43.0,4622.0,Capão Bonito do Sul,1769.0
RS,43.0,4630.0,Capão da Canoa,66012.0
RS,43.0,4655.0,Capão do Cipó,3186.0
RS,43.0,4663.0,Capão do Leão,27389.0
RS,43.0,4671.0,Capivari do Sul,4079.0
RS,43.0,4689.0,Capela de Santana,11416.0
RS,43.0,4697.0,Capitão,2991.0
RS,43.0,4705.0,Carazinho,63638.0
RS,43.0,4713.0,Caraá,7553.0
RS,43.0,4804.0,Carlos Barbosa,31528.0
RS,43.0,4853.0,Carlos Gomes,1387.0
RS,43.0,4903.0,Casca,9689.0
RS,43.0,4952.0,Caseiros,3064.0
RS,43.0,5009.0,Catuípe,8840.0
RS,43.0,5108.0,Caxias do Sul,479256.0
RS,43.0,5116.0,Centenário,2779.0
RS,43.0,5124.0,Cerrito,5915.0
RS,43.0,5132.0,Cerro Branco,3865.0
RS,43.0,5157.0,Cerro Grande,2429.0
RS,43.0,5173.0,Cerro Grande do Sul,9343.0
RS,43.0,5207.0,Cerro Largo,14009.0
RS,43.0,5306.0,Chapada,9748.0
RS,43.0,5355.0,Charqueadas,36109.0
RS,43.0,5371.0,Charrua,2807.0
RS,43.0,5405.0,Chiapetta,3992.0
RS,43.0,5439.0,Chuí,6405.0
RS,43.0,5447.0,Chuvisca,4686.0
RS,43.0,5454.0,Cidreira,17538.0
RS,43.0,5504.0,Ciríaco,4215.0
RS,43.0,5587.0,Colinas,2474.0
RS,43.0,5603.0,Colorado,3319.0
RS,43.0,5702.0,Condor,6539.0
RS,43.0,5801.0,Constantina,10623.0
RS,43.0,5835.0,Coqueiro Baixo,1311.0
RS,43.0,5850.0,Coqueiros do Sul,2251.0
RS,43.0,5871.0,Coronel Barros,2892.0
RS,43.0,5900.0,Coronel Bicaco,6230.0
RS,43.0,5934.0,Coronel Pilar,1638.0
RS,43.0,5959.0,Cotiporã,3926.0
RS,43.0,5975.0,Coxilha,2719.0
RS,43.0,6007.0,Crissiumal,13127.0
RS,43.0,6056.0,Cristal,7454.0
RS,43.0,6072.0,Cristal do Sul,2746.0
RS,43.0,6106.0,Cruz Alta,60486.0
RS,43.0,6130.0,Cruzaltense,1655.0
RS,43.0,6205.0,Cruzeiro do Sul,12571.0
RS,43.0,6304.0,David Canabarro,4403.0
RS,43.0,6320.0,Derrubadas,2797.0
RS,43.0,6353.0,Dezesseis de Novembro,2544.0
RS,43.0,6379.0,Dilermando de Aguiar,2859.0
RS,43.0,6403.0,Dois Irmãos,31769.0
RS,43.0,6429.0,Dois Irmãos das Missões,2133.0
RS,43.0,6452.0,Dois Lajeados,3158.0
RS,43.0,6502.0,Dom Feliciano,13291.0
RS,43.0,6551.0,Dom Pedro de Alcântara,2617.0
RS,43.0,6601.0,Dom Pedrito,38094.0
RS,43.0,6700.0,Dona Francisca,3136.0
RS,43.0,6734.0,Doutor Maurício Cardoso,4542.0
RS,43.0,6759.0,Doutor Ricardo,1925.0
RS,43.0,6767.0,Eldorado do Sul,40954.0
RS,43.0,6809.0,Encantado,23494.0
RS,43.0,6908.0,Encruzilhada do Sul,24280.0
RS,43.0,6924.0,Engenho Velho,1317.0
RS,43.0,6932.0,Entre-Ijuís,9364.0
RS,43.0,6957.0,Entre Rios do Sul,2731.0
RS,43.0,6973.0,Erebango,3121.0
RS,43.0,7005.0,Erechim,109497.0
RS,43.0,7054.0,Ernestina,3097.0
RS,43.0,7104.0,Herval,6307.0
RS,43.0,7203.0,Erval Grande,5029.0
RS,43.0,7302.0,Erval Seco,6902.0
RS,43.0,7401.0,Esmeralda,3264.0
RS,43.0,7450.0,Esperança do Sul,3294.0
RS,43.0,7500.0,Espumoso,15478.0
RS,43.0,7559.0,Estação,5688.0
RS,43.0,7609.0,Estância Velha,49440.0
RS,43.0,7708.0,Esteio,78181.0
RS,43.0,7807.0,Estrela,33243.0
RS,43.0,7815.0,Estrela Velha,3120.0
RS,43.0,7831.0,Eugênio de Castro,2685.0
RS,43.0,7864.0,Fagundes Varela,2620.0
RS,43.0,7906.0,Farroupilha,72477.0
RS,43.0,8003.0,Faxinal do Soturno,6846.0
RS,43.0,8052.0,Faxinalzinho,2572.0
RS,43.0,8078.0,Fazenda Vilanova,4399.0
RS,43.0,8102.0,Feliz,13979.0
RS,43.0,8201.0,Flores da Cunha,31973.0
RS,43.0,8250.0,Floriano Peixoto,1694.0
RS,43.0,8300.0,Fontoura Xavier,9721.0
RS,43.0,8409.0,Formigueiro,6533.0
RS,43.0,8433.0,Forquetinha,2441.0
RS,43.0,8458.0,Fortaleza dos Valos,4569.0
RS,43.0,8508.0,Frederico Westphalen,33684.0
RS,43.0,8607.0,Garibaldi,35522.0
RS,43.0,8656.0,Garruchos,2729.0
RS,43.0,8706.0,Gaurama,5780.0
RS,43.0,8805.0,General Câmara,7751.0
RS,43.0,8854.0,Gentil,1783.0
RS,43.0,8904.0,Getúlio Vargas,16950.0
RS,43.0,9001.0,Giruá,16282.0
RS,43.0,9050.0,Glorinha,7842.0
RS,43.0,9100.0,Gramado,41621.0
RS,43.0,9126.0,Gramado dos Loureiros,2049.0
RS,43.0,9159.0,Gramado Xavier,3356.0
RS,43.0,9209.0,Gravataí,275294.0
RS,43.0,9258.0,Guabiju,1442.0
RS,43.0,9308.0,Guaíba,95956.0
RS,43.0,9407.0,Guaporé,26138.0
RS,43.0,9506.0,Guarani das Missões,7553.0
RS,43.0,9555.0,Harmonia,5524.0
RS,43.0,9571.0,Herveiras,2608.0
RS,43.0,9605.0,Horizontina,19246.0
RS,43.0,9654.0,Hulha Negra,6102.0
RS,43.0,9704.0,Humaitá,4774.0
RS,43.0,9753.0,Ibarama,3793.0
RS,43.0,9803.0,Ibiaçá,4618.0
RS,43.0,9902.0,Ibiraiaras,6830.0
RS,43.0,9951.0,Ibirapuitã,3793.0
RS,43.0,10009.0,Ibirubá,22082.0
RS,43.0,10108.0,Igrejinha,34763.0
RS,43.0,10207.0,Ijuí,87775.0
RS,43.0,10306.0,Ilópolis,4245.0
RS,43.0,10330.0,Imbé,27931.0
RS,43.0,10363.0,Imigrante,3148.0
RS,43.0,10405.0,Independência,6558.0
RS,43.0,10413.0,Inhacorá,2049.0
RS,43.0,10439.0,Ipê,5496.0
RS,43.0,10462.0,Ipiranga do Sul,1750.0
RS,43.0,10504.0,Iraí,7624.0
RS,43.0,10538.0,Itaara,5706.0
RS,43.0,10553.0,Itacurubi,3042.0
RS,43.0,10579.0,Itapuca,1967.0
RS,43.0,10603.0,Itaqui,36830.0
RS,43.0,10652.0,Itati,2695.0
RS,43.0,10702.0,Itatiba do Sul,3249.0
RS,43.0,10751.0,Ivorá,1964.0
RS,43.0,10801.0,Ivoti,23533.0
RS,43.0,10850.0,Jaboticaba,3850.0
